17887.088110404,22,falling
17887.088123441,22,rising
17887.088143145,22,falling
17887.088156145,22,falling
17887.088168904,22,rising
17887.088174589,22,falling
17887.088178756,22,rising
17887.088197589,22,falling
17887.088210015,22,falling
17887.088214200,22,falling
17887.088222737,22,rising
17887.088229867,22,falling
17887.088238422,22,falling
17887.088258052,22,falling
17887.088265737,22,falling
17887.088271533,22,falling
17887.088278367,22,falling
17887.088285033,22,falling
17887.088290793,22,falling
17887.088294922,22,falling
17887.093510606,27,falling
17887.094186587,22,falling
17887.094187402,27,falling
17887.096466530,22,falling
17887.096479771,22,falling
17887.096490567,22,falling
17887.096503641,22,falling
17887.096507771,22,falling
17887.096559919,22,falling
17887.097760511,27,rising
17887.097765548,27,falling
17887.098428826,22,falling
17887.098435863,22,falling
17887.098441363,22,rising
17887.098448307,22,rising
17887.098462918,22,falling
17887.098470900,22,falling
17887.098477604,22,rising
17887.099138437,27,falling
17887.099153418,27,falling
17887.099166974,27,falling
17887.099171585,27,falling
17887.099645492,27,falling
17887.099981529,27,falling
17887.100018159,27,falling
17887.100200436,27,falling
17887.100205381,27,rising
17887.100217510,27,rising
17887.100221325,27,falling
17887.100229436,27,falling
17887.100235862,27,rising
17887.100240010,27,falling
17887.100244770,27,falling
17887.100441307,27,rising
17887.100445566,27,rising
17887.100452399,27,falling
17887.100458955,27,falling
17887.100468121,27,falling
17887.100478510,27,falling
17887.100969825,27,rising
17887.100975584,27,rising
17887.100980973,27,rising
17887.100987325,27,rising
17887.100992214,27,falling
17887.101012825,27,falling
17887.101019325,27,rising
17887.101031214,27,falling
17887.101035880,27,falling
17887.101047399,27,falling
17887.101552769,27,falling
17887.101584251,27,falling
17887.101590325,27,falling
17887.101594676,27,rising
17887.101603325,27,rising
17887.107126026,22,rising
17887.107135248,22,falling
17887.107147785,22,falling
17887.107316989,22,falling
17887.107369193,22,falling
17887.107435285,22,falling
17887.107439489,22,falling
17887.107459582,22,falling
17887.107465341,22,falling
17887.107473433,22,falling
17887.107479248,22,falling
17887.107485341,22,falling
17887.107491137,22,falling
17887.108852303,27,falling
17887.108966951,22,falling
17887.108967674,27,falling
17887.109843321,22,falling
17887.109847636,22,falling
17887.109858173,22,falling
17887.109862340,22,falling
17887.109871525,22,falling
17887.109877451,22,falling
17887.109916673,22,falling
17887.109920821,22,falling
17887.109926562,22,falling
17887.109932470,22,falling
17887.110140358,22,falling
17887.110141118,27,falling
17887.110170895,27,falling
17887.110170136,22,falling
17887.110175581,22,falling
17887.110202006,27,falling
17887.110201303,22,falling
17887.110226710,27,falling
17887.110235173,22,falling
17887.110236358,27,falling
17887.110410062,27,falling
17887.110961895,22,falling
17887.111294988,27,falling
17887.112244339,22,rising
17887.112704135,27,rising
17887.112708857,27,falling
17887.112832524,27,falling
17887.112839450,27,falling
17887.112844154,27,falling
17887.112861154,27,falling
17887.112888524,27,falling
17887.112906228,27,falling
17887.112953376,27,falling
17887.112965024,27,rising
17887.112969728,27,falling
17887.112994672,27,falling
17887.112999394,27,falling
17887.113005542,27,falling
17887.113023894,27,falling
17887.113332653,27,falling
17887.113651931,27,falling
17887.113892579,27,rising
17887.113901431,27,falling
17887.113905635,27,falling
17887.113911783,27,rising
17887.113915968,27,falling
17887.113927172,27,rising
17887.113931338,27,falling
17887.113937135,27,falling
17887.114374486,27,falling
17887.114384227,27,falling
17887.114484153,27,falling
17887.114592894,27,falling
17887.114625560,27,falling
17887.114629857,27,falling
17887.114635560,27,falling
17887.114643560,27,rising
17887.118954781,22,falling
17887.119024744,22,falling
17887.119103114,22,falling
17887.119968484,22,falling
17887.119972743,22,rising
17887.120066466,22,falling
17887.120101280,22,falling
17887.120230503,22,falling
17887.120236077,22,falling
17887.120242595,22,falling
17887.120248873,22,falling
17887.120253984,22,falling
17887.120262410,22,falling
17887.120313873,22,falling
17887.120326743,22,falling
17887.120334799,22,falling
17887.120347040,22,falling
17887.120361169,22,falling
17887.120376021,27,falling
17887.120381336,27,falling
17887.120385817,22,falling
17887.120461614,22,falling
17887.120462706,27,falling
17887.120511336,22,falling
17887.120512428,27,falling
17887.120733243,22,rising
17887.120737984,22,rising
17887.120773114,22,falling
17887.120777799,22,falling
17887.120794817,22,falling
17887.121162632,22,falling
17887.121168373,22,falling
17887.121163743,27,falling
17887.121176447,22,falling
17887.121169447,27,rising
17887.121179002,27,falling
17887.121201132,22,falling
17887.121202484,27,falling
17887.121632798,27,rising
17887.121632039,22,falling
17887.121637984,27,rising
17887.121637539,22,rising
17887.121643484,27,rising
17887.121643132,22,falling
17887.121648409,27,rising
17887.121648058,22,rising
17887.121674002,27,rising
17887.121673298,22,rising
17887.121679076,27,rising
17887.121678650,22,rising
17887.121694724,27,falling
17887.121699261,27,rising
17887.121698909,22,falling
17887.121712558,27,rising
17887.121712206,22,rising
17887.121739409,27,rising
17887.121738650,22,rising
17887.121744076,22,rising
17887.121751335,27,falling
17887.121750650,22,falling
17887.121756335,27,falling
17887.121755946,22,falling
17887.121761317,27,falling
17887.121766854,22,falling
17887.121767187,27,falling
17887.121775113,22,rising
17887.121781372,27,falling
17887.121786132,27,rising
17887.121785724,22,rising
17887.121791983,27,falling
17887.121791632,22,falling
17887.121799261,27,rising
17887.121798576,22,rising
17887.121803854,22,falling
17887.121804261,27,falling
17887.121813298,27,falling
17887.121812946,22,falling
17887.121819206,27,falling
17887.121818687,22,falling
17887.121867798,22,falling
17887.121868502,27,falling
17887.121973798,27,falling
17887.121973057,22,falling
17887.121979798,27,falling
17887.121979391,22,rising
17887.121984761,27,falling
17887.121984428,22,rising
17887.121992391,27,falling
17887.121997724,27,falling
17887.121997354,22,falling
17887.122005354,27,falling
17887.122012187,22,rising
17887.122012539,27,rising
17887.122021002,27,falling
17887.122033391,27,falling
17887.122033039,22,falling
17887.122037835,27,falling
17887.122037465,22,rising
17887.122042854,27,falling
17887.122048557,22,rising
17887.122054743,22,falling
17887.122059020,22,falling
17887.122066594,22,falling
17887.122083854,27,falling
17887.122083132,22,rising
17887.122088909,27,rising
17887.122088483,22,rising
17887.122093576,22,falling
17887.122097780,27,falling
17887.122102354,22,falling
17887.122102687,27,falling
17887.122297317,22,falling
17887.122298094,27,falling
17887.122318354,22,falling
17887.122341891,22,falling
17887.122347891,22,rising
17887.122363946,22,falling
17887.122377113,22,falling
17887.122377780,27,falling
17887.122384205,22,falling
17887.122388113,27,falling
17887.122418076,22,falling
17887.122422446,27,falling
17887.122427002,27,falling
17887.122450872,27,falling
17887.122702483,22,falling
17887.122703205,27,falling
17887.122760020,27,falling
17887.122759205,22,falling
17887.122764613,22,falling
17887.122871853,22,falling
17887.122872613,27,falling
17887.122883539,27,falling
17887.122882761,22,falling
17887.122888131,22,rising
17887.122888576,27,rising
17887.122904687,22,falling
17887.122905465,27,falling
17887.122953853,22,falling
17887.122954631,27,falling
17887.122972187,22,rising
17887.122972909,27,rising
17887.122978927,27,falling
17887.122983594,27,falling
17887.122983261,22,falling
17887.122988946,22,rising
17887.122989279,27,rising
17887.122997094,22,rising
17887.122997872,27,rising
17887.123009131,27,falling
17887.123008353,22,falling
17887.123014113,27,falling
17887.123013705,22,falling
17887.123019335,27,rising
17887.123024409,27,falling
17887.123024076,22,falling
17887.123029483,27,falling
17887.123029150,22,falling
17887.123034409,27,falling
17887.123034057,22,rising
17887.123040779,27,falling
17887.123040446,22,falling
17887.123069724,27,falling
17887.123201576,22,falling
17887.123205872,22,falling
17887.123216427,27,falling
17887.123221705,22,rising
17887.123239150,27,falling
17887.123275150,27,falling
17887.123463650,27,falling
17887.123533168,27,falling
17887.123539372,27,falling
17887.123544853,27,falling
17887.123549983,27,falling
17887.123555446,27,falling
17887.123560020,27,falling
17887.123575779,27,falling
17887.123603446,27,falling
17887.123608131,27,rising
17887.123638205,27,rising
17887.123653983,27,falling
17887.123659001,27,rising
