17843.567568452,24,falling
17843.577942114,23,falling
17843.591445276,24,rising
17843.595051960,23,rising
17843.607846584,24,rising
17843.607863251,24,rising
17843.607868010,24,falling
17843.607873029,24,falling
17843.607877714,24,falling
17843.607882418,24,rising
17843.607908455,24,falling
17843.607914621,24,falling
17843.607919473,24,falling
17843.607931695,24,falling
17843.607941010,24,falling
17843.611884249,23,rising
17843.611899268,23,rising
17843.612313749,23,falling
17843.620617709,24,falling
17843.620621894,24,falling
17843.620626154,24,rising
17843.621995894,23,rising
17843.630192780,24,falling
17843.630202020,24,falling
17843.630207761,24,falling
17843.630213761,24,falling
17843.632783816,23,rising
17843.632791371,23,rising
17843.632795705,23,rising
17843.632801927,23,falling
17843.640903053,24,rising
17843.641757386,23,rising
17843.647554903,24,falling
17843.647561921,24,falling
17843.647595958,24,falling
17843.647606291,24,falling
17843.649110809,23,falling
17843.649128328,23,falling
17843.649134976,23,falling
17843.649147624,23,falling
17843.649154198,23,falling
17843.649160365,23,falling
17843.654988715,24,rising
17843.655865992,23,rising
17843.660981323,24,falling
17843.661810045,23,falling
17843.661821045,23,falling
17843.661858323,23,rising
17843.661863712,23,rising
17843.661868675,23,falling
17843.661931953,23,falling
17843.665425655,24,falling
17843.665431137,24,falling
17843.665446099,24,rising
17843.665450896,24,falling
17843.665456766,24,falling
17843.665461488,24,falling
17843.666933766,24,rising
17843.667682210,23,rising
17843.672413171,24,falling
17843.672812930,23,falling
17843.677088484,24,rising
17843.678023298,23,rising
17843.682004112,23,falling
17843.682012593,23,falling
17843.682020241,23,falling
17843.682021297,24,falling
17843.682042612,23,falling
17843.682047278,23,falling
17843.682051964,23,rising
17843.682055964,23,rising
17843.682060630,23,falling
17843.682071778,23,falling
17843.682078778,23,falling
17843.682079889,24,rising
17843.682084797,24,falling
17843.682089556,23,falling
17843.682090686,24,rising
17843.682098204,24,falling
17843.682104426,23,falling
17843.682105612,24,falling
17843.682110519,23,rising
17843.682115223,23,falling
17843.682119908,23,rising
17843.682124778,23,falling
17843.682154630,23,falling
17843.683869648,24,falling
17843.683880852,24,rising
17843.683913852,24,falling
17843.683926055,24,falling
17843.684837777,24,falling
17843.685521351,24,falling
17843.685535777,24,falling
17843.685540555,24,falling
17843.685549166,24,falling
17843.685562296,24,falling
17843.685855018,24,rising
17843.686469462,23,falling
17843.686498462,23,rising
17843.690191664,24,falling
17843.690596238,23,rising
17843.690606645,23,falling
17843.690611423,23,falling
17843.690616127,23,falling
17843.690620831,23,falling
17843.691303960,24,falling
17843.691315442,24,falling
17843.692129941,24,falling
17843.692134923,24,falling
17843.692138978,24,falling
17843.692500274,24,falling
17843.692739626,24,falling
17843.693190885,24,falling
17843.693220941,24,falling
17843.693243589,24,falling
17843.693256978,24,falling
17843.693270515,24,falling
17843.693527274,24,falling
17843.693535218,24,falling
17843.693540181,24,falling
17843.693546552,24,falling
17843.693552107,24,falling
17843.694317903,24,rising
17843.695107236,23,rising
17843.698698142,24,rising
17843.698703216,24,falling
17843.698708235,24,rising
17843.698718179,24,falling
17843.698724013,24,falling
17843.699241439,23,falling
17843.701714271,24,falling
17843.702253826,24,falling
17843.702258974,24,falling
17843.702265234,24,falling
17843.702271511,24,falling
17843.702276197,24,rising
17843.702280845,24,rising
17843.702285456,24,falling
17843.702291437,24,falling
17843.702302178,24,falling
17843.702307030,24,rising
17843.702311752,24,falling
17843.702316345,24,falling
17843.702767419,24,falling
17843.703000011,24,rising
17843.703199567,23,rising
17843.707719306,24,falling
17843.707735806,24,falling
17843.707740528,24,falling
17843.709656064,23,rising
17843.709661175,23,rising
17843.709668527,23,falling
17843.712067785,23,falling
17843.712143378,23,falling
17843.712308415,23,falling
17843.712370285,23,falling
17843.712495563,24,falling
17843.712651545,24,rising
17843.713768118,23,rising
17843.717570820,24,falling
17843.719437968,23,falling
17843.719442375,23,falling
17843.719446579,23,falling
17843.720919449,23,falling
17843.720929356,23,falling
17843.720988801,23,falling
17843.721273078,23,falling
17843.721279097,23,rising
17843.721284004,23,falling
17843.721288615,23,falling
17843.721293282,23,falling
17843.721297912,23,falling
17843.721302541,23,falling
17843.721312541,23,falling
17843.721317208,23,falling
17843.721340263,23,falling
17843.721348282,23,falling
17843.721387986,23,falling
17843.721419634,23,falling
17843.721543134,23,falling
17843.722307356,23,rising
17843.722312226,23,rising
17843.722316874,23,falling
17843.722323837,23,falling
17843.722336430,23,falling
17843.723012004,24,falling
17843.723017152,24,falling
17843.723069559,24,rising
17843.723643040,23,falling
17843.723648281,23,falling
17843.723654133,23,falling
17843.723671688,23,falling
17843.723676448,23,rising
17843.723681151,23,falling
17843.723687707,23,falling
17843.724061911,23,rising
17843.728224705,24,falling
17843.728229483,24,falling
17843.729783408,23,falling
17843.733668222,24,rising
17843.734504314,23,rising
17843.738931775,24,falling
17843.739916016,23,falling
17843.742162404,23,falling
17843.742171181,23,falling
17843.742181422,23,falling
17843.742186218,23,falling
17843.743996570,24,rising
17843.744950643,23,falling
17843.745010162,23,falling
17843.745014643,23,falling
17843.745030384,23,rising
17843.745035069,23,falling
17843.745041014,23,rising
17843.745047366,23,rising
17843.750023993,24,falling
17843.751225937,23,falling
17843.751230234,23,falling
17843.751237011,23,falling
17843.751248919,23,falling
17843.755013232,23,falling
17843.755060380,23,falling
17843.755791584,24,rising
17843.755796528,24,rising
17843.755807213,24,falling
17843.755812139,24,rising
17843.755816917,24,rising
17843.757554824,23,falling
17843.757559657,23,falling
17843.757586731,23,falling
17843.757642916,23,falling
